model,price,transmission,mileage,fuelType,age,engineSize
 Focus,8940,Manual,48687,Diesel,5,1.14
 Focus,8940,Automatic,29192,Petrol,7,1.17
 Focus,8900,Manual,44876,Diesel,5,1.14
 Focus,8900,Manual,24095,Petrol,5,1
 Focus,8900,Manual,47393,Diesel,6,1.14
 Focus,8900,Manual,46134,Petrol,4,1
 Focus,8899,Manual,43055,Diesel,6,1.17
 Focus,8899,Manual,49470,Diesel,5,1.14
 Focus,8899,Automatic,7802,Petrol,6,1.17
 Focus,8895,Manual,25487,Petrol,5,1
 Focus,8895,Manual,29984,Petrol,4,1
 Focus,8895,Automatic,38000,Petrol,6,1.17
 Focus,8891,Manual,38389,Petrol,4,1
 Focus,8882,Manual,39753,Diesel,5,1.14
 Focus,8870,Manual,45151,Diesel,4,1.14
 Focus,8841,Manual,67587,Petrol,4,1
 Focus,8830,Manual,33980,Diesel,5,1.14
 Focus,8800,Manual,22872,Petrol,5,1
 Focus,8800,Manual,30731,Petrol,6,1
 Focus,8799,Manual,52946,Petrol,4,1
 Focus,8799,Manual,37458,Diesel,5,1.14
 Focus,8798,Manual,47577,Diesel,5,1.14
 Focus,8798,Manual,29576,Diesel,6,1.14
 Focus,8798,Manual,63921,Petrol,8,1.26
 Focus,8798,Manual,43101,Diesel,5,1.14
 Focus,8798,Manual,46325,Diesel,5,1.14
 Focus,8798,Manual,33539,Diesel,6,1.14
 Focus,8795,Manual,49286,Petrol,5,1
 Focus,8794,Manual,42829,Petrol,7,1.17
 Focus,8790,Manual,41093,Diesel,4,1.14
 Focus,8780,Manual,37460,Diesel,5,1.14
 Focus,8763,Manual,47799,Diesel,6,1.14
 Focus,8760,Manual,38113,Petrol,5,1
 Focus,8750,Manual,46507,Diesel,5,1.14
 Focus,8750,Manual,39556,Petrol,5,1
 Focus,8750,Manual,41000,Diesel,6,1.14
 Focus,8750,Manual,58665,Diesel,5,1.14
 Focus,8700,Manual,45450,Diesel,4,1.14
 Focus,8700,Manual,40580,Diesel,5,1.14
 Focus,8700,Manual,27638,Petrol,5,1
 Focus,8700,Manual,61294,Diesel,6,1.14
 Focus,8699,Manual,48000,Diesel,6,1.14
 Focus,8698,Manual,23540,Petrol,7,1
 Focus,8695,Manual,39394,Petrol,6,1
 Focus,8691,Manual,46038,Diesel,5,1.14
 Focus,8690,Manual,70143,Diesel,4,1.14
 Focus,8690,Manual,44943,Diesel,5,1.14
 Focus,8682,Manual,35938,Petrol,6,1
 Focus,8667,Manual,47832,Diesel,5,1.14
 Focus,8662,Semi-Auto,32407,Petrol,6,1.17
 Focus,8650,Manual,47907,Diesel,6,1.14
 Focus,8629,Manual,38722,Petrol,6,1
 Focus,8620,Manual,42610,Diesel,5,1.14
 Focus,8600,Manual,46923,Diesel,5,1.14
 Focus,8600,Manual,54894,Diesel,6,1.14
 Focus,8599,Manual,40421,Petrol,5,1
 Focus,8599,Manual,26664,Diesel,6,1.14
 Focus,8599,Manual,58312,Diesel,5,1.14
 Focus,8595,Semi-Auto,31000,Petrol,6,1.17
 Focus,8591,Manual,43200,Diesel,5,1.14
 Focus,8570,Manual,29850,Petrol,6,1
 Focus,8559,Manual,55601,Diesel,6,1.14
 Focus,8551,Manual,36026,Petrol,5,1
 Focus,8540,Manual,35210,Petrol,4,1
 Focus,8540,Manual,50004,Diesel,6,1.14
 Focus,8500,Manual,39580,Diesel,6,1.14
 Focus,8500,Manual,26546,Petrol,4,1
 Focus,8500,Manual,32620,Diesel,6,1.14
 Focus,8500,Manual,61087,Diesel,5,1.14
 Focus,8500,Manual,24004,Diesel,6,1.14
 Focus,8500,Manual,23800,Petrol,7,1
 Focus,8500,Manual,50605,Diesel,5,1.14
 Focus,8500,Manual,44654,Diesel,7,1.14
 Focus,8500,Manual,63199,Diesel,5,1.14
 Focus,8500,Manual,57517,Diesel,4,1.14
 Focus,8500,Manual,46342,Diesel,6,1.14
 Focus,8500,Manual,40000,Diesel,6,1.17
 Focus,8500,Manual,37695,Diesel,5,1.14
 Focus,8499,Manual,50502,Diesel,6,1.14
 Focus,8499,Manual,70232,Diesel,6,1.14
 Focus,8499,Manual,46301,Diesel,6,1.14
 Focus,8499,Manual,51879,Diesel,6,1.14
 Focus,8499,Manual,25369,Petrol,5,1
 Focus,8498,Manual,47219,Diesel,6,1.14
 Focus,8498,Manual,51656,Diesel,5,1.14
 Focus,8498,Manual,45256,Petrol,5,1
 Focus,8498,Manual,31974,Petrol,6,1
 Focus,8498,Manual,46668,Diesel,6,1.14
 Focus,8498,Manual,46894,Diesel,6,1.14
 Focus,8498,Manual,38313,Petrol,5,1
 Focus,8498,Manual,49974,Diesel,5,1.14
 Focus,8498,Manual,51643,Petrol,4,1
 Focus,8498,Manual,25169,Diesel,6,1.14
 Focus,8498,Semi-Auto,29014,Petrol,7,1.17
 Focus,8497,Manual,39588,Diesel,6,1.14
 Focus,8497,Manual,52821,Diesel,5,1.14
 Focus,8495,Semi-Auto,36000,Petrol,6,1.17
 Focus,8495,Manual,46042,Petrol,7,1
 Focus,8495,Semi-Auto,39250,Petrol,6,1.17
 Focus,8495,Manual,59865,Diesel,6,1.14
 Focus,8495,Semi-Auto,36325,Petrol,5,1
 Focus,8495,Manual,33012,Petrol,6,1
 Focus,8495,Manual,40801,Petrol,6,1
 Focus,8495,Manual,40746,Diesel,6,1.14
 Focus,8491,Manual,32512,Petrol,5,1
 Focus,8490,Manual,48547,Diesel,6,1.14
 Focus,8490,Manual,38957,Petrol,6,1
 Focus,8490,Manual,65273,Diesel,6,1.14
 Focus,8490,Manual,30345,Diesel,6,1.17
 Focus,8490,Manual,35000,Diesel,5,1.14
 Focus,8490,Manual,20587,Petrol,5,1
 Focus,8489,Manual,61379,Diesel,5,1.14
 Focus,8483,Manual,48739,Petrol,7,1
 Focus,8474,Manual,32000,Petrol,6,1
 Focus,8470,Manual,89827,Diesel,5,1.14
 Focus,8467,Manual,61949,Diesel,6,1.14
 Focus,8465,Semi-Auto,43450,Petrol,6,1.17
 Focus,8462,Manual,45549,Petrol,6,1
 Focus,8450,Manual,45444,Diesel,5,1.14
 Focus,8450,Semi-Auto,46000,Petrol,5,1
 Focus,8450,Manual,23854,Diesel,5,1.14
 Focus,8450,Manual,56022,Diesel,5,1.14
 Focus,8440,Manual,53530,Diesel,5,1.14
 Focus,8400,Manual,43265,Diesel,6,1.14
 Focus,8400,Manual,42706,Petrol,6,1
 Focus,8400,Manual,54451,Diesel,6,1.14
 Focus,8398,Manual,31221,Petrol,5,1
 Focus,8395,Manual,58500,Diesel,6,1.14
 Focus,8391,Manual,11254,Petrol,7,1
 Focus,8390,Manual,18680,Diesel,7,1.17
 Focus,8382,Automatic,34808,Petrol,6,1.17
 Focus,8370,Manual,43924,Petrol,5,1
 Focus,8350,Automatic,18403,Petrol,6,1.17
 Focus,8350,Manual,46935,Petrol,6,1
 Focus,8330,Manual,42294,Petrol,5,1
 Focus,8300,Manual,29078,Petrol,8,1.17
 Focus,8300,Manual,18381,Petrol,6,1
 Focus,8299,Manual,60912,Diesel,6,1.14
 Focus,8299,Automatic,52816,Diesel,6,1.14
 Focus,8299,Manual,40344,Diesel,5,1.14
 Focus,8299,Manual,44973,Diesel,5,1.14
 Focus,8299,Manual,41000,Petrol,6,1
 Focus,8298,Manual,32541,Diesel,7,1.17
 Focus,8298,Manual,56282,Diesel,6,1.17
 Focus,8298,Manual,49173,Diesel,5,1.14
 Focus,8295,Manual,59451,Diesel,6,1.14
 Focus,8295,Manual,60030,Diesel,4,1.14
 Focus,8295,Manual,20000,Petrol,8,1
 Focus,8291,Manual,26900,Petrol,7,1
 Focus,8289,Manual,43839,Petrol,4,1
 Focus,8270,Manual,33203,Diesel,6,1.14
 Focus,8250,Manual,64734,Diesel,6,1.14
 Focus,8250,Manual,39557,Diesel,6,1.14
 Focus,8250,Manual,62706,Diesel,6,1.14
 Focus,8249,Manual,34887,Petrol,5,1
 Focus,8225,Manual,33786,Diesel,6,1.14
 Focus,8211,Manual,46282,Petrol,4,1
 Focus,8200,Automatic,47021,Petrol,5,1
 Focus,8198,Manual,22811,Petrol,6,1
 Focus,8175,Manual,36008,Diesel,7,1.17
 Focus,8170,Manual,42293,Diesel,6,1.14
 Focus,8160,Manual,63117,Diesel,6,1.14
 Focus,8151,Manual,65121,Diesel,6,1.14
 Focus,8150,Manual,44048,Diesel,6,1.14
 Focus,8130,Manual,41232,Diesel,6,1.17
 Focus,8125,Manual,46480,Petrol,5,1
 Focus,8110,Semi-Auto,18234,Petrol,7,1.17
 Focus,8100,Manual,37252,Diesel,6,1.17
 Focus,8100,Manual,59510,Diesel,5,1.14
 Focus,8100,Manual,39612,Diesel,7,1.17
 Focus,8080,Manual,57894,Diesel,5,1.14
 Focus,8000,Manual,38852,Petrol,5,1
 Focus,8000,Manual,43526,Diesel,5,1.14
 Focus,8000,Manual,51378,Petrol,4,1
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,45566,Diesel,6,1.14
 Focus,8000,Manual,58774,Diesel,5,1.14
 Focus,8000,Manual,44429,Diesel,6,1.14
 Focus,8000,Manual,49327,Petrol,6,1
 Focus,8000,Manual,47911,Diesel,7,1.17
 Focus,8000,Manual,40253,Petrol,6,1
 Focus,8000,Manual,40253,Petrol,6,1
 Focus,8000,Manual,51194,Diesel,6,1.14
 Focus,8000,Semi-Auto,48895,Petrol,6,1.17
 Focus,8000,Semi-Auto,30558,Petrol,7,1.17
 Focus,8000,Manual,20730,Petrol,7,1
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,50000,Petrol,6,1
 Focus,8000,Automatic,61630,Diesel,5,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,8000,Manual,65000,Diesel,6,1.14
 Focus,7999,Manual,29160,Petrol,7,1
 Focus,7999,Manual,27511,Diesel,5,1.14
 Focus,7999,Manual,45918,Diesel,7,1.17
 Focus,7999,Manual,51976,Petrol,5,1
 Focus,7999,Manual,66442,Diesel,5,1.14
 Focus,7999,Manual,45395,Diesel,6,1.14
 Focus,7999,Manual,29839,Petrol,7,1
 Focus,7998,Manual,50721,Diesel,6,1.14
 Focus,7998,Manual,29331,Diesel,6,1.14
 Focus,7998,Manual,69312,Diesel,5,1.14
 Focus,7998,Manual,46010,Diesel,6,1.17
 Focus,7998,Manual,46155,Diesel,6,1.17
 Focus,7998,Manual,61904,Diesel,6,1.14
 Focus,7998,Manual,27109,Petrol,6,1
 Focus,7998,Manual,62874,Petrol,5,1
 Focus,7997,Manual,42792,Petrol,7,1
 Focus,7996,Manual,44000,Petrol,6,1
 Focus,7995,Manual,56655,Diesel,6,1.17
 Focus,7995,Manual,36500,Petrol,5,1
 Focus,7995,Manual,48000,Diesel,6,1.14
 Focus,7995,Manual,34017,Diesel,6,1.17
 Focus,7995,Manual,38052,Petrol,6,1
 Focus,7995,Manual,51217,Diesel,5,1.14
 Focus,7995,Manual,51000,Petrol,6,1
 Focus,7994,Manual,64612,Diesel,6,1.17
 Focus,7991,Manual,53922,Petrol,5,1
 Focus,7991,Manual,40097,Petrol,6,1
 Focus,7991,Manual,57291,Diesel,6,1.14
 Focus,7990,Manual,27792,Petrol,6,1
 Focus,7990,Manual,39621,Diesel,6,1.14
 Focus,7990,Manual,45323,Diesel,6,1.17
 Focus,7990,Manual,28971,Petrol,6,1
 Focus,7990,Manual,53580,Petrol,5,1
 Focus,7990,Automatic,19227,Petrol,7,1.17
 Focus,7990,Manual,42000,Diesel,6,1.14
 Focus,7990,Manual,52000,Diesel,5,1.14
 Focus,7990,Manual,32000,Diesel,5,1.14
 Focus,7990,Manual,57000,Diesel,5,1.14
 Focus,7990,Manual,28000,Diesel,5,1.14
 Focus,7990,Manual,55000,Diesel,6,1.14
 Focus,7990,Manual,45760,Diesel,5,1.14
 Focus,7983,Automatic,29390,Petrol,7,1.17
 Focus,7981,Manual,40000,Petrol,6,1
 Focus,7960,Manual,20188,Diesel,6,1.14
 Focus,7950,Manual,23691,Petrol,7,1
 Focus,7950,Semi-Auto,29479,Petrol,7,1.17
 Focus,7950,Manual,47000,Petrol,5,1
 Focus,7900,Manual,58898,Diesel,5,1.14
 Focus,7900,Manual,61111,Diesel,5,1.14
 Focus,7899,Manual,60482,Diesel,6,1.14
 Focus,7899,Manual,61491,Petrol,6,1
 Focus,7897,Manual,52570,Diesel,5,1.14
 Focus,7890,Manual,36329,Diesel,5,1.14
 Focus,7890,Manual,47325,Diesel,6,1.14
 Focus,7880,Manual,71661,Diesel,5,1.14
 Focus,7871,Manual,37012,Petrol,6,1
 Focus,7849,Manual,35136,Diesel,7,1.17
 Focus,7842,Manual,71364,Diesel,5,1.14
 Focus,7830,Manual,50124,Diesel,6,1.14
 Focus,7830,Manual,28598,Petrol,7,1
 Focus,7820,Manual,39000,Diesel,7,1.14
 Focus,7810,Manual,66990,Diesel,6,1.14
 Focus,7800,Manual,30500,Diesel,7,1.17
 Focus,7800,Manual,51443,Diesel,7,1.14
 Focus,7800,Manual,40523,Petrol,6,1
 Focus,7799,Manual,28009,Petrol,7,1
 Focus,7798,Manual,43287,Diesel,6,1.14
 Focus,7798,Manual,63664,Diesel,5,1.14
 Focus,7795,Semi-Auto,30000,Petrol,6,1.17
 Focus,7795,Manual,55202,Diesel,7,1.26
 Focus,7795,Manual,22789,Petrol,9,1
 Focus,7791,Manual,32388,Petrol,6,1
 Focus,7790,Manual,48503,Diesel,6,1.17
 Focus,7761,Manual,50356,Petrol,6,1
 Focus,7749,Manual,69779,Petrol,7,1.17
 Focus,7730,Manual,47394,Diesel,7,1.17
 Focus,7730,Manual,55923,Diesel,5,1.14
 Focus,7700,Manual,47192,Diesel,6,1.17
 Focus,7700,Manual,64918,Diesel,5,1.14
 Focus,7700,Manual,54803,Petrol,6,1
 Focus,7700,Manual,55952,Diesel,6,1.14
 Focus,7699,Manual,69205,Diesel,6,1.14
 Focus,7698,Manual,43361,Petrol,6,1
 Focus,7698,Manual,51060,Diesel,6,1.17
 Focus,7695,Manual,51986,Diesel,7,1.17
 Focus,7695,Manual,51986,Diesel,7,1.17
 Focus,7695,Manual,50380,Diesel,6,1.14
 Focus,7695,Manual,59260,Diesel,6,1.14
 Focus,7690,Manual,46306,Petrol,6,1
 Focus,7676,Manual,35201,Petrol,7,1
 Focus,7673,Automatic,30093,Petrol,7,1.17
 Focus,7660,Manual,54224,Petrol,6,1
 Focus,7660,Manual,45878,Diesel,6,1.14
 Focus,7650,Manual,51205,Diesel,6,1.17
 Focus,7600,Manual,46660,Diesel,6,1.14
 Focus,7600,Manual,43919,Petrol,6,1
 Focus,7600,Semi-Auto,31816,Petrol,6,1.17
 Focus,7599,Manual,54672,Diesel,7,1.17
 Focus,7599,Automatic,39915,Petrol,7,1.17
 Focus,7590,Manual,52671,Diesel,6,1.17
 Focus,7582,Manual,66477,Diesel,5,1.14
 Focus,7561,Manual,63630,Diesel,6,1.17
 Focus,7542,Semi-Auto,29222,Petrol,7,1.17
 Focus,7500,Manual,42112,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,70709,Diesel,5,1.14
 Focus,7500,Manual,73831,Diesel,6,1.14
 Focus,7500,Manual,58289,Petrol,7,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,82955,Diesel,5,1.14
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7500,Manual,67107,Diesel,6,1.14
 Focus,7500,Manual,53130,Petrol,6,1
 Focus,7499,Manual,90007,Diesel,5,1.14
 Focus,7499,Semi-Auto,47329,Petrol,7,1.17
 Focus,7499,Manual,20798,Petrol,7,1
 Focus,7499,Automatic,67331,Petrol,6,1.17
 Focus,7499,Manual,59020,Diesel,6,1.17
 Focus,7499,Manual,45363,Diesel,6,1.14
 Focus,7498,Manual,47566,Petrol,7,1
 Focus,7498,Manual,36462,Petrol,6,1
 Focus,7498,Manual,54701,Diesel,6,1.17
 Focus,7498,Manual,46610,Diesel,6,1.14
 Focus,7498,Manual,62228,Diesel,5,1.14
 Focus,7495,Manual,38537,Diesel,8,1.17
 Focus,7495,Manual,25750,Petrol,7,1
 Focus,7495,Manual,56329,Diesel,6,1.14
 Focus,7495,Manual,53785,Diesel,9,1.26
 Focus,7495,Manual,28100,Petrol,7,1
 Focus,7495,Manual,29352,Diesel,7,1.17
 Focus,7495,Manual,78000,Diesel,4,1.14
 Focus,7495,Manual,51000,Diesel,8,1.17
 Focus,7495,Automatic,41000,Petrol,7,1.17
 Focus,7491,Manual,31103,Petrol,7,1
 Focus,7490,Manual,62398,Diesel,5,1.14
 Focus,7490,Manual,53998,Diesel,7,1.17
 Focus,7490,Manual,45153,Petrol,7,1
 Focus,7490,Manual,54000,Petrol,11,1.36
 Focus,7490,Manual,58000,Diesel,5,1.14
 Focus,7490,Manual,43325,Petrol,9,1.17
 Focus,7489,Manual,51864,Diesel,6,1.17
 Focus,7480,Manual,62595,Diesel,5,1.14
 Focus,7480,Manual,23478,Petrol,7,1
 Focus,7475,Manual,50000,Petrol,6,1
 Focus,7470,Manual,50039,Petrol,7,1
 Focus,7468,Manual,66825,Diesel,6,1.14
 Focus,7450,Manual,69344,Petrol,6,1
 Focus,7391,Manual,49089,Petrol,5,1
 Focus,7380,Manual,50360,Diesel,6,1.14
 Focus,7360,Manual,76000,Diesel,6,1.17
 Focus,7350,Manual,59201,Diesel,6,1.17
 Focus,7330,Semi-Auto,47067,Petrol,7,1.17
 Focus,7300,Manual,48881,Diesel,8,1.17
 Focus,7299,Manual,39000,Petrol,7,1
 Focus,7299,Manual,62299,Petrol,6,1
 Focus,7299,Semi-Auto,49659,Petrol,6,1.17
 Focus,7299,Manual,45310,Petrol,7,1
 Focus,7299,Manual,66804,Diesel,6,1.14
 Focus,7299,Manual,88993,Diesel,5,1.14
 Focus,7299,Manual,62943,Diesel,8,1.17
 Focus,7298,Manual,52544,Diesel,7,1.17
 Focus,7298,Manual,44149,Petrol,6,1
 Focus,7298,Manual,17425,Petrol,7,1.17
 Focus,7295,Manual,52828,Diesel,7,1.17
 Focus,7295,Manual,58291,Diesel,6,1.17
 Focus,7295,Manual,83823,Diesel,6,1.14
 Focus,7295,Manual,53000,Petrol,7,1
 Focus,7260,Manual,60661,Petrol,6,1
 Focus,7250,Manual,40412,Petrol,7,1
 Focus,7250,Manual,66144,Diesel,6,1.14
 Focus,7222,Semi-Auto,48308,Petrol,7,1.17
 Focus,7211,Manual,67951,Diesel,7,1.26
 Focus,7199,Manual,45596,Petrol,6,1
 Focus,7195,Manual,71350,Diesel,5,1.14
 Focus,7195,Manual,70000,Diesel,6,1.14
 Focus,7191,Manual,63780,Diesel,6,1.17
 Focus,7182,Manual,56984,Diesel,8,1.17
 Focus,7180,Manual,44583,Diesel,6,1.14
 Focus,7160,Manual,40736,Diesel,7,1.17
 Focus,7150,Manual,44670,Petrol,6,1
 Focus,7141,Manual,67680,Diesel,6,1.17
 Focus,7120,Manual,56561,Diesel,6,1.14
 Focus,7099,Manual,49460,Diesel,8,1.26
 Focus,7099,Manual,74176,Diesel,6,1.14
 Focus,7096,Manual,53767,Diesel,7,1.17
 Focus,7080,Manual,35879,Petrol,7,1
 Focus,7050,Manual,70672,Diesel,6,1.14
 Focus,7038,Manual,57960,Diesel,7,1.26
 Focus,7000,Manual,78533,Diesel,6,1.14
 Focus,7000,Manual,82616,Diesel,5,1.14
 Focus,7000,Manual,25462,Diesel,7,1.17
 Focus,7000,Manual,34496,Petrol,7,1.17
 Focus,7000,Manual,54724,Diesel,6,1.14
 Focus,7000,Manual,43016,Diesel,7,1.17
 Focus,7000,Manual,76890,Diesel,6,1.14
 Focus,7000,Manual,48818,Diesel,8,1.17
 Focus,7000,Manual,94581,Petrol,5,1.14
 Focus,7000,Manual,55090,Diesel,7,1.17
 Focus,7000,Manual,47781,Petrol,8,1
 Focus,6999,Manual,63259,Petrol,6,1
 Focus,6999,Manual,41633,Petrol,7,1
 Focus,6999,Manual,65419,Diesel,6,1.14
 Focus,6999,Manual,29624,Diesel,8,1.17
 Focus,6999,Manual,55336,Diesel,6,1.14
 Focus,6998,Manual,76588,Diesel,6,1.14
 Focus,6998,Manual,68650,Diesel,7,1.17
 Focus,6997,Manual,37396,Petrol,7,1
 Focus,6995,Manual,37557,Petrol,8,1
 Focus,6995,Manual,77451,Diesel,6,1.17
 Focus,6995,Manual,58200,Diesel,7,1.17
 Focus,6995,Manual,51606,Petrol,5,1
 Focus,6995,Automatic,53200,Petrol,8,1.17
 Focus,6995,Manual,67178,Petrol,8,1
 Focus,6995,Manual,32887,Petrol,7,1.17
 Focus,6995,Manual,52000,Diesel,7,1.17
 Focus,6995,Automatic,35850,Petrol,8,1.17
 Focus,6995,Manual,53700,Petrol,8,1.17
 Focus,6995,Manual,62903,Diesel,6,1.14
 Focus,6995,Manual,48734,Diesel,9,1.26
 Focus,6995,Automatic,28860,Petrol,8,1.17
 Focus,6995,Manual,68000,Petrol,14,1.36
 Focus,6995,Automatic,80208,Petrol,6,1.17
 Focus,6995,Manual,36000,Petrol,9,1.17
 Focus,6995,Manual,35000,Petrol,8,1
 Focus,6991,Manual,45123,Petrol,6,1
 Focus,6991,Manual,40155,Petrol,7,1
 Focus,6991,Manual,48460,Petrol,7,1
 Focus,6991,Manual,57483,Diesel,7,1.17
 Focus,6991,Manual,29353,Petrol,8,1
 Focus,6990,Manual,66992,Diesel,6,1.14
 Focus,6990,Manual,40041,Petrol,10,1.17
 Focus,6990,Manual,45000,Petrol,5,1
 Focus,6990,Manual,48000,Diesel,6,1.14
 Focus,6990,Manual,56000,Diesel,5,1.14
 Focus,6990,Manual,72160,Petrol,6,1
 Focus,6990,Manual,59000,Diesel,7,1.17
 Focus,6980,Manual,61689,Diesel,6,1.14
 Focus,6980,Manual,14939,Petrol,6,1.17
 Focus,6977,Manual,68000,Diesel,6,1.17
 Focus,6975,Manual,79347,Diesel,6,1.14
 Focus,6950,Manual,36996,Petrol,7,1
 Focus,6940,Manual,48336,Diesel,8,1.17
 Focus,6936,Manual,71250,Diesel,7,1.14
 Focus,6926,Manual,40360,Petrol,7,1
 Focus,6921,Manual,24433,Diesel,8,1.17
 Focus,6920,Manual,34996,Petrol,8,1
 Focus,6920,Manual,62251,Diesel,6,1.14
 Focus,6900,Semi-Auto,28154,Petrol,8,1.17
 Focus,6900,Manual,26443,Petrol,2,1
 Focus,6900,Manual,55995,Diesel,7,1.17
 Focus,6899,Automatic,22488,Petrol,8,1.17
 Focus,6891,Manual,97190,Diesel,5,1.26
 Focus,6840,Manual,69000,Diesel,7,1.17
 Focus,6800,Manual,53500,Petrol,7,1
 Focus,6800,Manual,20600,Petrol,8,1.17
 Focus,6800,Manual,42817,Diesel,8,1.17
 Focus,6800,Manual,46849,Diesel,9,1.17
 Focus,6799,Manual,22608,Petrol,8,1
 Focus,6799,Automatic,45194,Petrol,8,1.17
 Focus,6795,Manual,69547,Diesel,7,1.17
 Focus,6791,Manual,44117,Petrol,7,1
 Focus,6790,Manual,34521,Petrol,8,1.17
 Focus,6790,Manual,37002,Petrol,8,1
 Focus,6790,Manual,51341,Petrol,7,1
 Focus,6780,Manual,44081,Petrol,7,1
 Focus,6776,Manual,35490,Diesel,8,1.17
 Focus,6770,Manual,60852,Petrol,7,1
 Focus,6750,Manual,46800,Petrol,6,1
 Focus,6750,Manual,33000,Petrol,8,1
 Focus,6750,Manual,70000,Diesel,8,1.26
 Focus,6750,Manual,48000,Petrol,10,1.17
 Focus,6730,Manual,65825,Diesel,6,1.14
 Focus,6730,Manual,78164,Diesel,6,1.17
 Focus,6729,Manual,71098,Diesel,8,1.17
 Focus,6701,Manual,50000,Diesel,7,1.17
 Focus,6699,Manual,37773,Petrol,7,1.17
 Focus,6699,Manual,29750,Diesel,8,1.17
 Focus,6698,Semi-Auto,32685,Petrol,8,1.17
 Focus,6695,Manual,65000,Diesel,7,1.17
 Focus,6695,Manual,43000,Petrol,8,1.17
 Focus,6690,Manual,76216,Petrol,6,1
 Focus,6670,Manual,38792,Petrol,7,1.17
 Focus,6650,Manual,31626,Petrol,9,1.17
 Focus,6645,Manual,72000,Diesel,6,1.14
 Focus,6625,Manual,31078,Petrol,7,1
 Focus,6600,Manual,45623,Petrol,7,1
 Focus,6599,Manual,59964,Petrol,7,1.17
 Focus,6598,Manual,71314,Diesel,6,1.14
 Focus,6591,Manual,80427,Diesel,7,1.26
 Focus,6590,Manual,56557,Diesel,7,1.17
 Focus,6545,Manual,47738,Diesel,8,1.17
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,71250,Diesel,8,1.17
 Focus,6500,Manual,70584,Petrol,7,1
 Focus,6500,Manual,45073,Petrol,7,1
 Focus,6500,Manual,43200,Petrol,9,1.17
 Focus,6500,Manual,46260,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,66100,Diesel,9,1.17
 Focus,6500,Manual,88220,Diesel,6,1.14
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,36200,Diesel,7,1.17
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6500,Manual,57029,Petrol,8,1
 Focus,6499,Manual,46602,Petrol,7,1.17
 Focus,6499,Manual,71500,Petrol,6,1
 Focus,6499,Manual,41048,Petrol,8,1
 Focus,6499,Automatic,72000,Petrol,6,1.17
 Focus,6498,Manual,65125,Petrol,8,1.17
 Focus,6498,Manual,65297,Diesel,8,1.17
 Focus,6495,Manual,43000,Petrol,7,1
 Focus,6495,Manual,53707,Diesel,8,1.17
 Focus,6495,Manual,50500,Petrol,8,1
 Focus,6495,Manual,28000,Diesel,11,1.17
 Focus,6495,Automatic,79000,Petrol,9,1.17
 Focus,6495,Manual,65025,Diesel,7,1.17
 Focus,6495,Manual,53844,Petrol,6,1
 Focus,6494,Manual,53844,Petrol,6,1
 Focus,6490,Manual,30869,Diesel,8,1.17
 Focus,6490,Manual,90000,Diesel,5,1.14
 Focus,6490,Manual,69000,Diesel,6,1.14
 Focus,6490,Manual,62000,Diesel,6,1.14
 Focus,6490,Manual,69000,Diesel,6,1.14
 Focus,6490,Manual,48000,Petrol,9,1
 Focus,6480,Manual,31101,Diesel,8,1.17
 Focus,6480,Manual,55952,Petrol,8,1
